AssetCode,ParentAssetCode,AssetType,AssetName,ParentAssetName,MarketName,AxiometricsSubMarketName,AxioMarketSubmarketID,AxioMarketID,AxiometricsSubMarketID,AxiometricsPropertyNumber,StateCode,InvestmentStrategy,IsTaxCredit,IsRecapitalization,AcquisitionType,IsInDevelopment,IsSeniorHousing,Portfolio,SubPortfolio,FundName,StabilizationStatus,ActualStabilizationDate,AssetClass,oslPropertyID,oslSubPropertyNumberID,UltiProLocationCode,AverageBuildYear,CurrentUnitCount,PlannedUnitCount,AcquisitionDate,SaleDate,FirstFullMonthID,LastFullMonthID,AssetLegalName,AssetTaxID,AssetAddress,City,ZIPCode,AssetPhone,AssetPhone2,AssetEmail,AssetURL,EmpManagingDirector,EmpEVP,EmpDirectorOfInvestments,EmpDirectorOfOperations,EmpCommunityManager,EmpRegionalFacilitiesManager,EmpRegionalMarketingManager,EmpPropertyAssistantController,EmpRevenueManager,EmpRegionalCFDManager,EmpRegionalPestManager,EmpRegionalLandscapingManager,EmpSeniorRegionalFacilitiesManager,IsCurrentOSLPropertyID,osaEntityID,TotalHardCosts,AxiometricsMSAID,AssetStyle,DistinctCurrentUnitCount,InitialEntityAssetCode,InitialEntityAcquisitionDate,OccupancyStabilizationDate,IsActiveProperty,EquityPartner1,EquityPartner2,IsUnitReno,AcquisitionDevelopmentFee,ConstructionManagementFee,PropertyManagementFee,AssetManagementFeeBasis,AssetManagementFeeAmount,DueDiligenceFee,DesignFeeBasis,DesignFeeAmount,SupportServiceFeePerUnitAnnual,MarketingSoftwareFeePerUnitAnnual,AdminSoftwareFeePerUnitAnnual,LicensingFeePerUnitMonthly,EquityPartnerConcat,SameStoreSale,FunnelGroupId
"cortm83642",,"Property","Cortland at Ten Mile","Cortland at Ten Mile","Boise City, ID","Nampa/Meridian/Caldwell","14260-2","14260",2,67510,"ID","Core-plus",False,False,"Acquisition",0,False,"CGI","N/A","Cortland Growth and Income Fund","Stabilized",2023-06-26 00:00:00.0000000,"A",4971381,1,4271,2018.000000,362,368,2022-05-12 00:00:00.0000000,,202206,202501,"Perugia ID Partners LLC","83-2495528","3800 W Perugia St","Meridian","83642-4836","(208) 768-8212","","tenmile@cortland.com","www.cortland.com/ten-mile","Mindi Hill","Michael Kolshak","Sarah Cannon","Wanda Basil","Heather Bennett","Tim Dreisbach","Mary Zirbel","Maria Domingo","Shalina Daswani","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"tenmile",2671488,14260,"Garden-Style",362.00000000885467,"cortm83642",2022-05-12 00:00:00.0000000,2023-06-26 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,,,,,"CGI",1,3726
"corsm83642",,"Property","Cortland South Meridian","Cortland South Meridian","Boise City, ID","Nampa/Meridian/Caldwell","14260-2","14260",2,10255693,"ID","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2023-04-11 00:00:00.0000000,"A",4904462,1,4248,2020.000000,334,,2021-12-14 00:00:00.0000000,,202201,202501,"Spanish Fork ID Partners LLC","83-2495528","1871 Spanish Fork Way","Meridian","83642-5595","(208) 261-7046","","southmeridian@cortland.com","cortland.com/south-meridian","Mindi Hill","Michael Kolshak","Sarah Cannon","Wanda Basil","Lori Walker","Tim Dreisbach","Mary Zirbel","Stacie Moore","Shalina Daswani","Jamison Gavin","David Demartino","Mitch Rice","Aaron Clausen",True,"southmeridian",2155419,14260,"Garden-Style",334.00000000290925,"corsm83642",2021-12-14 00:00:00.0000000,2023-04-11 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",1,3377
"corse28203",,"Property","Cortland South End","Cortland South End","Charlotte-Concord-Gastonia, NC-SC","Uptown/South End","16740-1","16740",1,30463,"NC","Core-plus",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Non-Stabilized",,"A",5209198,1,,2009.000000,327,331,2023-09-12 00:00:00.0000000,,202310,202501,"Hawkins Street NC Partners, LP","93-2397632","2225 Hawkins St","Charlotte","28203-5586","(704) 332-5022","","southend@cortland.com","cortland.com/south-end","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Crystal Elliott","Kim Lucas","Katie Wercholuk","Rosanne Ippolito","Melissa Jones","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"southend",16428040,16740,"Mid-rise",327.00000000137072,"corse28203",2023-09-12 00:00:00.0000000,,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,5197
"regoef28211",,"Property","Cortland Cotswold","Cortland Cotswold","Charlotte-Concord-Gastonia, NC-SC","Myers Park","16740-2","16740",2,1653,"NC","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2023-12-09 00:00:00.0000000,"B",3519488,1,2109,1986.000000,178,,2018-12-14 00:00:00.0000000,,201502,202501,,,"4817 Water Oak Rd","Charlotte","28211-2445","(704) 486-1929","","cotswold@cortland.com","cortland.com/cotswold","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Jordyn Reardon","Kim Lucas","Katie Wercholuk","Remesa Brown","SHARED - Kaitlin Dierks","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"regencyoef",1050526.31578947,16740,"Garden-Style",178.00000000198224,"reg28211",2015-01-30 00:00:00.0000000,2023-12-09 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",0,1669
"poinoef28217",,"Property","Cortland Seventy Seven","Cortland Seventy Seven","Charlotte-Concord-Gastonia, NC-SC","Southwest Charlotte","16740-3","16740",3,1652,"NC","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2016-11-26 00:00:00.0000000,"B",3519484,1,2104,1996.000000,339,,2018-12-14 00:00:00.0000000,,201502,202501,,,"6530 Free Throw Ln","Charlotte","28217-6420","(704) 285-2983","","seventyseven@cortland.com","cortland.com/seventy-seven","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Lorretta Ogborn","Kim Lucas","Katie Wercholuk","Steven Rao","SHARED - Kaitlin Dierks","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"pointeoef",1998526.31578947,16740,"Garden-Style",339.00000000540564,"poin28217",2015-01-30 00:00:00.0000000,2016-11-26 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1672
"capcwbre228273",,"Property","Cortland Whitehall","Cortland Whitehall","Charlotte-Concord-Gastonia, NC-SC","Southwest Charlotte","16740-3","16740",3,67381,"NC","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Non-Stabilized",,"A",4450018,1,2949,2018.000000,265,,2021-07-01 00:00:00.0000000,,201902,202501,,"86-3509372","9214 Christy Joy Dr","Charlotte","28273-0046","(704) 286-8739","","Whitehall@cortland.com","www.cortlandwhitehall.com","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Jordyn Reardon","Kim Lucas","Katie Wercholuk","Renita Lott","Melissa Jones","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"whitehallbre",1053392.75741508,16740,"Garden-Style",265.00000000377474,"capcw28273",2019-01-10 00:00:00.0000000,,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",0,1674
"cornd28210",,"Property","Cortland NoDa","Cortland NoDa","Charlotte-Concord-Gastonia, NC-SC","North Charlotte","16740-4","16740",4,65882,"NC","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-08-13 00:00:00.0000000,"A",4670796,1,3035,2020.000000,307,,2020-07-23 00:00:00.0000000,,202008,202501,"North Brevard NC Partners LP","85-1559997","1700 N Brevard St","Charlotte","28206-3606","(980) 399-5886","","NoDa@cortland.com","cortland.com/noda","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Crystal Elliott","Kim Lucas","Katie Wercholuk","Remesa Brown","Melissa Jones","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"noda",428000,16740,"Garden-Style",307.0000000073656,"cornd28210",2020-07-23 00:00:00.0000000,2021-08-13 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,220,,,,"CGI",1,1601
"corw30067",,"Property","Cortland Woodlands","Cortland Woodlands","Atlanta-Sandy Springs-Roswell, GA","Southeast Marietta","12060-25","12060",25,913,"GA","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Stabilized",2024-12-20 00:00:00.0000000,"B",5409845,1,,1983.000000,481,484,2024-11-20 00:00:00.0000000,,202412,202501,"Delk Road GA Partners, LLC","33-1497368","2850 Delk Rd SE","Marietta","30067-5352","(470) 912-1634","","woodlands@cortland.com","www.cortland.com/woodlands","Tiffany Barnett","N/A","David Wade","Patrick Hollon","N/A","Brandon Center","Natalie Ross","Claudine Romain","N/A","N/A","Corey Pilkenton","John Oubre","N/A",True,"woodlands",,12060,"Garden-style",481.0000000074964,"corw30067",2024-11-20 00:00:00.0000000,2024-12-20 00:00:00.0000000,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,6293
"watecbre230062",,"Property","Cortland Watermark","Cortland Watermark","Atlanta-Sandy Springs-Roswell, GA","Northeast Cobb/Woodstock","12060-28","12060",28,13608,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2021-04-20 00:00:00.0000000,"B",2911004,1,2126,1985.000000,509,,2021-05-20 00:00:00.0000000,,201302,202501,,"86-3509372","2000 E Lake Pkwy","Marietta","30062-3868","(770) 343-3910","","watermark@cortland.com","cortland.com/watermark","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Michele Price","Ben Burgoon","Natalie Ross","Renita Lott","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"eastlakebre",606000,12060,"Garden-Style",509.00000000677886,"watecy30062",2017-12-21 00:00:00.0000000,2021-04-20 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,1072
"jeflbre230062",,"Property","Cortland East Cobb","Cortland East Cobb","Atlanta-Sandy Springs-Roswell, GA","Northeast Cobb/Woodstock","12060-28","12060",28,2135,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2023-06-18 00:00:00.0000000,"B",4382814,1,1080,1991.000000,318,,2021-07-01 00:00:00.0000000,,201809,202501,,"86-3509372","2085 Roswell Rd","Marietta","30062-7517","(770) 629-0812","","eastcobb@cortland.com","cortland.com/east-cobb","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Krista Lupi","Ben Burgoon","Natalie Ross","Mindy Dollinger","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"lakesidebre",375000,12060,"Garden-Style",318.00000000162231,"jefl30062",2018-08-08 00:00:00.0000000,2023-06-18 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,1066
"parbre2830076",,"Property","Cortland Park 83","Cortland Park 83","Atlanta-Sandy Springs-Roswell, GA","Roswell","12060-29","12060",29,2018,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2024-10-09 00:00:00.0000000,"B",2691034,1,2102,1992.500000,659,,2021-05-20 00:00:00.0000000,,201205,202501,,"86-3509372","100 Calibre Creek Pkwy","Roswell","30076-4500","(770) 343-4309","","Park83@cortland.com","cortland.com/park-83","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Catherine Davidson","Andrey Allicock","Natalie Ross","Mindy Dollinger","Melissa Jones","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"park83bre",17928687.408808,12060,"Garden-Style",659.0000000013747,"par8y30076",2017-12-21 00:00:00.0000000,2024-10-09 00:00:00.0000000,1,"Blackstone",,True,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",0,1067
"lexbre30004",,"Property","Cortland Lex","Cortland Lex","Atlanta-Sandy Springs-Roswell, GA","Alpharetta/Cumming","12060-30","12060",30,9287,"GA","Core-Plus",False,True,"Acquisition",0,False,"3rd Party Management","3rd Party Management",,"Stabilized",2014-08-06 00:00:00.0000000,"B",2946889,1,2034,1995.000000,356,,2020-10-08 00:00:00.0000000,,201304,202501,,"82-1763439","1000 Lexington Farms Dr","Alpharetta","30004-5324","(770) 343-4550","","lexdistro@cortland.com","cortland.com/lex","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Chris DeVane","Andrey Allicock","Natalie Ross","Mindy Dollinger","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"lexmiltonbre",,12060,"Garden-Style",356.0000000014532,"lex30004",2013-03-28 00:00:00.0000000,2014-08-06 00:00:00.0000000,1,"Blackstone",,False,,,0.025000000000000001,,,,,,,,,,"Blackstone",1,1069
"corwi30004",,"Property","Cortland Windward","Cortland Windward","Atlanta-Sandy Springs-Roswell, GA","Alpharetta/Cumming","12060-30","12060",30,12756,"GA","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Stabilized",2023-01-08 00:00:00.0000000,"B",4740089,1,3059,1987.000000,291,,2021-01-07 00:00:00.0000000,,202102,202501,"Lake Union GA Partners LLC (DE)","85-2361889","905 Lake Union Hill Way","Alpharetta","30004-3877","(770) 821-1937","","Windward@cortland.com","cortland.com/windward","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Chris DeVane","Andrey Allicock","Natalie Ross","Nadeige Exavier","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"windward",13998353.852325,12060,"Garden-Style",291.00000000913008,"corwi30004",2021-01-07 00:00:00.0000000,2023-01-08 00:00:00.0000000,1,"Fund V",,True,,,0.032500000000000001,,,,,,220,,,,"Fund V",1,2381
"attbre30022",,"Property","Cortland Holcomb Bridge","Cortland Holcomb Bridge","Atlanta-Sandy Springs-Roswell, GA","Alpharetta/Cumming","12060-30","12060",30,9291,"GA","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2017-09-17 00:00:00.0000000,"B",3712014,1,2090,1986.000000,304,,2020-02-28 00:00:00.0000000,,201509,202501,,"84-4601448","2745 Holcomb Bridge Rd","Alpharetta","30022-5308","(404) 594-5507","","holcombbridge@cortland.com","cortland.com/holcomb-bridge","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Catherine Davidson","Andrey Allicock","Natalie Ross","Renita Lott","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"holcombspondbre",,12060,"Garden-Style",304.00000000741363,"att30022",2015-08-28 00:00:00.0000000,2017-09-17 00:00:00.0000000,1,"Blackstone",,True,,,0.025000000000000001,,0.0074999999999999997,,,,,,,,"Blackstone",1,1057
"echl30092",,"Property","Cortland Peachtree Corners","Cortland Peachtree Corners","Atlanta-Sandy Springs-Roswell, GA","Norcross","12060-31","12060",31,86617,"GA","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2020-07-05 00:00:00.0000000,"B",4560716,1,2960,2018.000000,292,,2019-09-13 00:00:00.0000000,,201910,202501,,,"510 Guthridge Ct","Peachtree Corners","30092-3548","(404) 999-4052","","PeachtreeCorners@cortland.com","cortland.com/peachtree-corners","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Catherine Davidson","Andrey Allicock","Natalie Ross","Maria Domingo","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"peachtreecorners",1575310.4532000001,12060,"Garden-Style",292.00000000735861,"echl30092",2019-09-13 00:00:00.0000000,2020-07-05 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",1,1063
"spc30092",,"Property","The Springs at Peachtree Corners","The Springs at Peachtree Corners","Atlanta-Sandy Springs-Roswell, GA","Norcross","12060-31","12060",31,15054,"GA","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Non-Stabilized",,"C",5397692,1,,1981.000000,504,508,2024-09-18 00:00:00.0000000,,202410,202501,"Peachtree Corner GA Partners, LLC","99-4647441","3500 Peachtree Corners Cir","Peachtree Corners","30092-3114","(470) 622-8815","","springsatpeachtreecorners@cortland.com","https://cortland.com/apartments/the-springs-at-pea","Tiffany Barnett","Michael Kolshak","David Wade","Brian Baker","Liliana Trujillo","Andrey Allicock","Natalie Ross","Claudine Romain","N/A","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"springsptc",,12060,"Garden-style",504.00000000106945,"spc30092",2024-09-18 00:00:00.0000000,,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,6107
"ascrWD188AL",,"Property","Ascot Road","Ascot Road","N/A","N/A",,,,,"UK","Opportunistic",False,False,"Development",0,False,"Cortland UK","Cortland UK",,"Non-Stabilized",,"N/A",,,,,,489,2017-11-30 00:00:00.0000000,,201712,202501,,,,,,,,,,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",True,,122911403.00624999,,,,"ascrWD188AL",2017-11-30 00:00:00.0000000,,1,"Colony",,False,,,,,,,,,,,,,"Colony",0,
"aubg30312",,"Property","Auburn Glen","Auburn Glen","Atlanta-Sandy Springs-Roswell, GA","Downtown Atlanta","12060-1","12060",1,21827,"GA","Opportunistic",True,False,"Development",0,False,"Stand-alone","Auburn Glenn",,"Non-Stabilized",,"B",2690752,1,2060,2004.000000,270,,2003-01-01 00:00:00.0000000,,201107,202501,"Auburn Glenn, LP","30-0001713","49 Boulevard SE","Atlanta","30312-1858","(404) 584-1300","","auburnglenn@cortland.com","www.auburnglenn.com","Tiffany Barnett","Michael Kolshak","David Wade","Eboni Jackson","Melissa Scruggs","Andrey Allicock","Natalie Ross","Candice Davenport","Melissa Jones","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"aubgln",0,12060,"Garden-Style",270.00000000910541,"aubg30312",2003-01-01 00:00:00.0000000,,1,"Cortland",,True,,,0.040000000000000001,,,,,,,,,,"Cortland",0,
"sovbbre28262",,"Property","Cortland Belgate","Cortland Belgate","Charlotte-Concord-Gastonia, NC-SC","UNC Charlotte","16740-5","16740",5,87838,"NC","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2018-07-13 00:00:00.0000000,"A",4266914,1,121500,2017.000000,264,,2020-02-28 00:00:00.0000000,,201802,202501,,"84-4601448","6008 Lewis St","Charlotte","28262-3634","(704) 318-2280","","belgate@cortland.com","cortland.com/belgate","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Emily Steinberg","Kim Lucas","Katie Wercholuk","Renita Lott","Melissa Jones","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"belgatebre",,16740,"Garden-Style",264.00000000178665,"sovb28262",2018-01-19 00:00:00.0000000,2018-07-13 00:00:00.0000000,1,"Blackstone",,True,455378,28788,0.025000000000000001,"gross-revenue",0.0074999999999999997,,,,220,,,,"Blackstone",1,1668
"uncbre228262",,"Property","Cortland University City","Cortland University City","Charlotte-Concord-Gastonia, NC-SC","UNC Charlotte","16740-5","16740",5,41648,"NC","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Non-Stabilized",,"B",3735206,1,2122,2009.000000,370,,2021-05-11 00:00:00.0000000,,201510,202501,,"86-3509372","1421 Baseline Rd","Charlotte","28262-3805","(704) 318-2328","","universitycity@cortland.com","cortland.com/apartments/cortland-university-city","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Emily Steinberg","Kim Lucas","Katie Wercholuk","Mindy Dollinger","Melissa Jones","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"universitycenterbre",5101808.2058527498,16740,"Garden-Style",370.00000000486506,"unc28262",2015-09-11 00:00:00.0000000,,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",0,1676
"huncoef28262",,"Property","Cortland University North","Cortland University North","Charlotte-Concord-Gastonia, NC-SC","UNC Charlotte","16740-5","16740",5,1599,"NC","Core-Plus",False,True,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2017-04-16 00:00:00.0000000,"B",3519469,1,2091,1990.000000,299,,2018-12-14 00:00:00.0000000,,201502,202501,,,"100 Heritage Pointe Rd","Charlotte","28262-2444","(704) 318-2291","","universitynorth@cortland.com","cortland.com/apartments/cortland-university-north","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Cherrelle Crawford","Kim Lucas","Katie Wercholuk","Remesa Brown","Melissa Jones","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"huntcluboef",1453684.2105263199,16740,"Garden-Style",299.00000000781404,"hunc28262",2015-01-30 00:00:00.0000000,2017-04-16 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",1,1673
"cormc28262",,"Property","Cortland Mallard Creek","Cortland Mallard Creek","Charlotte-Concord-Gastonia, NC-SC","UNC Charlotte","16740-5","16740",5,14240,"NC","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Non-Stabilized",,"A",4904463,1,4246,2000.000000,363,,2021-12-14 00:00:00.0000000,,202201,202501,"Solano NC Partners LLC","85-2361889","500 Solano Dr","Charlotte","28262-1054","(704) 703-8561","","mallardcreek@cortland.com","cortland.com/mallard-creek","Kerry Crowley","Michael Kolshak","Dan Irvin","Amanda Delevett","Cherrelle Crawford","Kim Lucas","Katie Wercholuk","Lisa Jones","Melissa Jones","Harrison Disher","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"mallard",13788345,16740,"Garden-Style",363.00000000608253,"cormc28262",2021-12-14 00:00:00.0000000,,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"Fund V",0,3399
"jefc43004",,"Property","Jefferson Chase","Jefferson Chase","Columbus, OH","Gahanna/Northeast Columbus","18140-4","18140",4,58384,"OH","Value-Add",False,False,"Acquisition",0,False,"Parkwood-Ohio","Parkwood-Ohio","CP Fund II","Stabilized",2023-10-05 00:00:00.0000000,"A",3388222,1,2094,1999.000000,239,,2014-09-30 00:00:00.0000000,,201410,202501,"Jefferson Chase OH Partners, LLC","47-0985894","860 Jefferson Chase Way","Blacklick","43004-9173","(380) 208-0580","","jeffersonchase@cortland.com","https://cortland.com/apartments/jefferson-chase/","Tiffany Barnett","Michael Kolshak","David Wade","Niki Kingry","Carolyn Williams","Zach Abbott","Kristen Appleton","Jeff Brzinski","Zack Knab","Mike Plaugher","Corey Pilkenton","John Oubre","Mike Hannigan",True,"jefferson",2694252.75,18140,"Garden-Style",239.00000000622745,"jefc43004",2014-09-30 00:00:00.0000000,2023-10-05 00:00:00.0000000,1,"Prospect",,True,,,0.035000000000000003,,,,,,,,,,"Prospect",1,1928
"sunr43219",,"Property","Sunbury Ridge","Sunbury Ridge","Columbus, OH","Gahanna/Northeast Columbus","18140-4","18140",4,58386,"OH","Value-Add",False,False,"Acquisition",0,False,"Parkwood-Ohio","Parkwood-Ohio","CP Fund II","Stabilized",2023-06-03 00:00:00.0000000,"A",3388230,1,2119,2000.000000,226,,2014-09-30 00:00:00.0000000,,201410,202501,"Sunbury OH Partners, LLC","47-1000096","3030 Sunbury Ridge Dr","Columbus","43219-3595","(380) 208-0559","","sunburyridge@cortland.com","http://www.sunburyridgeapts.com","Tiffany Barnett","Michael Kolshak","David Wade","Niki Kingry","Alanna Morgan","Zach Abbott","Kristen Appleton","Jeff Brzinski","Zack Knab","Mike Plaugher","Corey Pilkenton","John Oubre","Mike Hannigan",True,"sunbury",2253942,18140,"Garden-Style",226.00000000118072,"sunr43219",2014-09-30 00:00:00.0000000,2023-06-03 00:00:00.0000000,1,"Prospect",,True,,,0.035000000000000003,,,,,,,,,,"Prospect",1,1933
